CustomerID,recency_days,frequency_orders,monetary_revenue,frequency_orders_c,monetary_revenue_c,recency_days_c,R,F,M,RFM,segment
12812.0,45,1,229.64,1,229.64,45.0,3,1,1,311,Potential Loyalists
12814.0,102,1,125.92,1,125.92,102.0,2,1,1,211,Hibernating
12815.0,148,2,1063.46,2,1063.46,148.0,2,2,4,224,At Risk (High Value)
12816.0,96,2,572.2,2,572.2,96.0,2,2,3,223,Others
12817.0,282,1,166.04,1,166.04,282.0,1,1,1,111,Hibernating
12818.0,262,1,1542.08,1,1542.08,262.0,1,1,4,114,At Risk (High Value)
12820.0,4,4,942.34,4,942.34,4.0,5,4,4,544,Champions
12821.0,215,1,92.72,1,92.72,215.0,1,1,1,111,Hibernating
12822.0,71,2,948.88,2,948.88,71.0,3,2,4,324,Potential Loyalists
12823.0,75,5,1759.5,5,1759.5,75.0,2,4,4,244,At Risk (High Frequency)
12824.0,60,1,397.12,1,397.12,60.0,3,1,2,312,Potential Loyalists
12826.0,3,7,1474.72,7,1474.72,3.0,5,5,4,554,Champions
12827.0,6,3,430.15,3,430.15,6.0,5,3,2,532,Others
12828.0,3,6,1018.71,6,1018.71,3.0,5,5,4,554,Champions
12829.0,337,2,293.0,2,293.0,337.0,1,2,2,122,Hibernating
12830.0,38,6,6814.64,6,6814.64,38.0,3,5,5,355,Others
12831.0,263,1,215.05,1,215.05,263.0,1,1,1,111,Hibernating
12832.0,33,2,383.03,2,383.03,33.0,4,2,2,422,Others
12833.0,146,1,417.38,1,417.38,146.0,2,1,2,212,Hibernating
12834.0,283,1,312.38,1,312.38,283.0,1,1,2,112,Hibernating
12836.0,60,4,2612.86,4,2612.86,60.0,3,4,5,345,Others
12837.0,174,1,134.1,1,134.1,174.0,2,1,1,211,Hibernating
12838.0,34,2,683.13,2,683.13,34.0,3,2,3,323,Potential Loyalists
12839.0,3,14,5591.42,14,5591.42,3.0,5,5,5,555,Champions
12840.0,144,4,2726.77,4,2726.77,144.0,2,4,5,245,At Risk (High Frequency)
12841.0,5,25,4022.35,25,4022.35,5.0,5,5,5,555,Champions
12842.0,71,2,1118.99,2,1118.99,71.0,3,2,4,324,Potential Loyalists
12843.0,66,8,1702.26,8,1702.26,66.0,3,5,4,354,Others
12844.0,30,2,325.96,2,325.96,30.0,4,2,2,422,Others
12845.0,268,4,354.09,4,354.09,268.0,1,4,2,142,At Risk (High Frequency)
12847.0,23,1,871.54,1,871.54,23.0,4,1,3,413,Others
12849.0,32,2,1050.89,2,1050.89,32.0,4,2,4,424,Others
12851.0,97,1,135.18,1,135.18,97.0,2,1,1,211,Hibernating
12852.0,295,1,311.55,1,311.55,295.0,1,1,2,112,Hibernating
12853.0,135,6,1957.1,6,1957.1,135.0,2,5,4,254,At Risk (High Frequency)
12854.0,79,3,1324.5,3,1324.5,79.0,2,3,4,234,At Risk (High Value)
12855.0,373,1,38.1,1,38.1,369.6300000000001,1,1,1,111,Hibernating
12856.0,8,6,2179.93,6,2179.93,8.0,5,5,5,555,Champions
12857.0,211,2,1106.4,2,1106.4,211.0,1,2,4,124,At Risk (High Value)
12863.0,53,1,521.2,1,521.2,53.0,3,1,3,313,Potential Loyalists
12864.0,139,1,147.12,1,147.12,139.0,2,1,1,211,Hibernating
12865.0,27,2,1568.23,2,1568.23,27.0,4,2,4,424,Others
12866.0,284,1,559.12,1,559.12,284.0,1,1,3,113,Others
12867.0,27,7,4036.82,7,4036.82,27.0,4,5,5,455,Champions
12868.0,186,6,1607.06,6,1607.06,186.0,1,5,4,154,At Risk (High Frequency)
12871.0,85,2,380.64,2,380.64,85.0,2,2,2,222,Hibernating
12872.0,327,2,599.97,2,599.97,327.0,1,2,3,123,Others
12873.0,283,1,374.0,1,374.0,283.0,1,1,2,112,Hibernating
12875.0,144,2,343.23,2,343.23,144.0,2,2,2,222,Hibernating
12876.0,58,2,2218.02,2,2218.02,58.0,3,2,5,325,Potential Loyalists
12877.0,4,12,1535.77,12,1535.77,4.0,5,5,4,554,Champions
12878.0,237,2,854.99,2,854.99,237.0,1,2,3,123,Others
12879.0,45,3,573.22,3,573.22,45.0,3,3,3,333,Others
12881.0,276,1,298.0,1,298.0,276.0,1,1,2,112,Hibernating
12882.0,10,2,1463.04,2,1463.04,10.0,5,2,4,524,New Customers
12883.0,25,4,703.47,4,703.47,25.0,4,4,3,443,Loyal Customers
12884.0,89,1,309.05,1,309.05,89.0,2,1,2,212,Hibernating
12885.0,64,3,1175.22,3,1175.22,64.0,3,3,4,334,Others
12886.0,68,2,1378.4,2,1378.4,68.0,3,2,4,324,Potential Loyalists
12888.0,215,2,354.12,2,354.12,215.0,1,2,2,122,Hibernating
12890.0,25,1,380.47,1,380.47,25.0,4,1,2,412,Others
12891.0,186,3,331.0,3,331.0,186.0,1,3,2,132,Others
12893.0,31,1,188.14,1,188.14,31.0,4,1,1,411,Others
12895.0,43,2,372.8,2,372.8,43.0,3,2,2,322,Potential Loyalists
12897.0,205,2,216.5,2,216.5,205.0,1,2,1,121,Hibernating
12901.0,9,28,17654.54,28,17654.54,9.0,5,5,5,555,Champions
12902.0,265,1,138.68,1,138.68,265.0,1,1,1,111,Hibernating
12904.0,19,2,509.58,2,509.58,19.0,4,2,3,423,Others
12906.0,12,5,2919.81,5,2919.81,12.0,5,4,5,545,Champions
12908.0,177,2,750.0,2,750.0,177.0,2,2,3,223,Others
12909.0,40,5,2178.67,5,2178.67,40.0,3,4,5,345,Others
12910.0,24,8,3075.04,8,3075.04,24.0,4,5,5,455,Champions
12912.0,3,5,1662.3,5,1662.3,3.0,5,4,4,544,Champions
12913.0,5,5,2483.63,5,2483.63,5.0,5,4,5,545,Champions
12915.0,149,2,363.65,2,363.65,149.0,2,2,2,222,Hibernating
12916.0,139,4,3006.15,4,3006.15,139.0,2,4,5,245,At Risk (High Frequency)
12917.0,129,1,594.0,1,594.0,129.0,2,1,3,213,Others
12919.0,9,6,1335.19,6,1335.19,9.0,5,5,4,554,Champions
12920.0,18,1,164.23,1,164.23,18.0,4,1,1,411,Others
12921.0,10,37,16587.09,30,16587.09,10.0,5,5,5,555,Champions
12922.0,162,1,405.38,1,405.38,162.0,2,1,2,212,Hibernating
12923.0,65,1,176.97,1,176.97,65.0,3,1,1,311,Potential Loyalists
12924.0,89,4,933.7,4,933.7,89.0,2,4,3,243,At Risk (High Frequency)
12925.0,5,2,694.05,2,694.05,5.0,5,2,3,523,New Customers
12928.0,36,5,2062.7,5,2062.7,36.0,3,4,5,345,Others
12929.0,312,1,117.85,1,117.85,312.0,1,1,1,111,Hibernating
12930.0,79,2,415.8,2,415.8,79.0,2,2,2,222,Hibernating
12931.0,22,15,42055.96,15,19880.99570000001,22.0,4,5,5,455,Champions
12933.0,25,3,607.53,3,607.53,25.0,4,3,3,433,Loyal Customers
12935.0,3,7,2160.7,7,2160.7,3.0,5,5,5,555,Champions
12936.0,18,4,1063.9,4,1063.9,18.0,4,4,4,444,Champions
12937.0,16,4,1504.27,4,1504.27,16.0,4,4,4,444,Champions
12938.0,26,1,114.14,1,114.14,26.0,4,1,1,411,Others
12939.0,65,8,11581.8,8,11581.8,65.0,3,5,5,355,Others
12940.0,55,2,913.54,2,913.54,55.0,3,2,3,323,Potential Loyalists
12942.0,132,3,683.9,3,683.9,132.0,2,3,3,233,Others
12944.0,36,2,604.51,2,604.51,36.0,3,2,3,323,Potential Loyalists
12945.0,289,1,462.95,1,462.95,289.0,1,1,2,112,Hibernating
12947.0,144,6,1603.99,6,1603.99,144.0,2,5,4,254,At Risk (High Frequency)
12948.0,17,7,2064.95,7,2064.95,17.0,4,5,5,455,Champions
12949.0,31,8,4167.22,8,4167.22,31.0,4,5,5,455,Champions
12950.0,3,3,1843.0,3,1843.0,3.0,5,3,4,534,Loyal Customers
12951.0,9,6,1064.07,6,1064.07,9.0,5,5,4,554,Champions
12952.0,6,4,1387.79,4,1387.79,6.0,5,4,4,544,Champions
12953.0,10,1,329.85,1,329.85,10.0,5,1,2,512,New Customers
12955.0,2,11,4757.16,11,4757.16,2.0,5,5,5,555,Champions
12956.0,307,1,108.07,1,108.07,307.0,1,1,1,111,Hibernating
12957.0,10,8,4017.54,8,4017.54,10.0,5,5,5,555,Champions
12962.0,8,2,266.39,2,266.39,8.0,5,2,2,522,New Customers
12963.0,9,8,1856.63,8,1856.63,9.0,5,5,4,554,Champions
12965.0,90,1,771.91,1,771.91,90.0,2,1,3,213,Others
12966.0,10,1,160.18,1,160.18,10.0,5,1,1,511,New Customers
12967.0,359,2,1660.9,2,1660.9,359.0,1,2,4,124,At Risk (High Value)
12968.0,113,1,135.95,1,135.95,113.0,2,1,1,211,Hibernating
12970.0,8,4,452.24,4,452.24,8.0,5,4,2,542,Others
12971.0,4,86,11189.91,30,11189.91,4.0,5,5,5,555,Champions
12974.0,198,1,144.8,1,144.8,198.0,1,1,1,111,Hibernating
12976.0,212,1,738.6,1,738.6,212.0,1,1,3,113,Others
12977.0,157,1,39.24,1,39.24,157.0,2,1,1,211,Hibernating
12980.0,158,9,7374.9,9,7374.9,158.0,2,5,5,255,At Risk (High Frequency)
12981.0,30,2,372.22,2,372.22,30.0,4,2,2,422,Others
12982.0,243,1,390.54,1,390.54,243.0,1,1,2,112,Hibernating
12984.0,19,1,97.5,1,97.5,19.0,4,1,1,411,Others
12985.0,1,2,1239.38,2,1239.38,1.0,5,2,4,524,New Customers
12987.0,74,2,558.7,2,558.7,74.0,2,2,3,223,Others
12988.0,293,1,535.32,1,535.32,293.0,1,1,3,113,Others
12989.0,4,15,6924.11,15,6924.11,4.0,5,5,5,555,Champions
12990.0,32,3,409.5,3,409.5,32.0,4,3,2,432,Others
12991.0,24,2,503.76,2,503.76,24.0,4,2,3,423,Others
12993.0,24,4,414.76,4,414.76,24.0,4,4,2,442,Others
12994.0,5,3,974.42,3,974.42,5.0,5,3,4,534,Loyal Customers
12995.0,86,1,211.32,1,211.32,86.0,2,1,1,211,Hibernating
12997.0,23,4,1226.89,4,1226.89,23.0,4,4,4,444,Champions
12999.0,197,3,455.88,3,455.88,197.0,1,3,2,132,Others
13000.0,107,3,534.85,3,534.85,107.0,2,3,3,233,Others
13001.0,5,13,9818.82,13,9818.82,5.0,5,5,5,555,Champions
13002.0,319,1,120.95,1,120.95,319.0,1,1,1,111,Hibernating
13003.0,106,3,149.05,3,149.05,106.0,2,3,1,231,Others
13004.0,12,18,5655.91,18,5655.91,12.0,5,5,5,555,Champions
13005.0,174,2,513.7,2,513.7,174.0,2,2,3,223,Others
13006.0,57,1,81.57,1,81.57,57.0,3,1,1,311,Potential Loyalists
13008.0,324,1,229.47,1,229.47,324.0,1,1,1,111,Hibernating
13011.0,373,1,50.55,1,50.55,369.6300000000001,1,1,1,111,Hibernating
13012.0,10,8,1661.84,8,1661.84,10.0,5,5,4,554,Champions
13013.0,2,13,4810.94,13,4810.94,2.0,5,5,5,555,Champions
13014.0,11,10,3466.28,10,3466.28,11.0,5,5,5,555,Champions
13015.0,54,5,3346.28,5,3346.28,54.0,3,4,5,345,Others
13016.0,74,3,789.89,3,789.89,74.0,2,3,3,233,Others
13017.0,8,1,204.0,1,204.0,8.0,5,1,1,511,New Customers
13018.0,17,28,7277.7,28,7277.7,17.0,4,5,5,455,Champions
13021.0,5,9,2616.38,9,2616.38,5.0,5,5,5,555,Champions
13023.0,65,2,689.9,2,689.9,65.0,3,2,3,323,Potential Loyalists
13026.0,2,5,975.36,5,975.36,2.0,5,4,4,544,Champions
13027.0,114,6,6912.0,6,6912.0,114.0,2,5,5,255,At Risk (High Frequency)
13028.0,23,2,661.32,2,661.32,23.0,4,2,3,423,Others
13029.0,31,3,1247.5,3,1247.5,31.0,4,3,4,434,Loyal Customers
13030.0,12,2,799.48,2,799.48,12.0,5,2,3,523,New Customers
13032.0,53,2,1010.18,2,1010.18,53.0,3,2,4,324,Potential Loyalists
13033.0,358,1,190.55,1,190.55,358.0,1,1,1,111,Hibernating
13034.0,55,2,642.77,2,642.77,55.0,3,2,3,323,Potential Loyalists
13035.0,74,2,921.88,2,921.88,74.0,2,2,3,223,Others
13037.0,139,3,881.07,3,881.07,139.0,2,3,3,233,Others
13038.0,81,3,908.46,3,908.46,81.0,2,3,3,233,Others
13040.0,9,2,676.99,2,676.99,9.0,5,2,3,523,New Customers
13043.0,274,1,516.42,1,516.42,274.0,1,1,3,113,Others
13044.0,292,1,560.47,1,560.47,292.0,1,1,3,113,Others
13045.0,100,1,305.28,1,305.28,100.0,2,1,2,212,Hibernating
13046.0,31,2,629.31,2,629.31,31.0,4,2,3,423,Others
13047.0,32,10,3237.54,10,3237.54,32.0,4,5,5,455,Champions
13048.0,15,4,1835.91,4,1835.91,15.0,4,4,4,444,Champions
13049.0,65,2,656.68,2,656.68,65.0,3,2,3,323,Potential Loyalists
13050.0,15,17,5836.86,17,5836.86,15.0,4,5,5,455,Champions
13052.0,213,1,348.15,1,348.15,213.0,1,1,2,112,Hibernating
13055.0,79,3,1214.41,3,1214.41,79.0,2,3,4,234,At Risk (High Value)
13058.0,25,3,271.4,3,271.4,25.0,4,3,2,432,Others
13059.0,250,1,183.4,1,183.4,250.0,1,1,1,111,Hibernating
13060.0,254,1,307.53,1,307.53,254.0,1,1,2,112,Hibernating
13061.0,73,1,248.61,1,248.61,73.0,2,1,1,211,Hibernating
13062.0,192,1,346.98,1,346.98,192.0,1,1,2,112,Hibernating
13064.0,13,4,1119.49,4,1119.49,13.0,5,4,4,544,Champions
13065.0,374,1,205.86,1,205.86,369.6300000000001,1,1,1,111,Hibernating
13066.0,25,2,470.8,2,470.8,25.0,4,2,2,422,Others
13067.0,83,1,115.46,1,115.46,83.0,2,1,1,211,Hibernating
13068.0,11,2,344.0,2,344.0,11.0,5,2,2,522,New Customers
13069.0,1,24,4436.12,24,4436.12,1.0,5,5,5,555,Champions
13070.0,193,1,228.8,1,228.8,193.0,1,1,1,111,Hibernating
13072.0,267,1,177.15,1,177.15,267.0,1,1,1,111,Hibernating
13075.0,130,1,919.61,1,919.61,130.0,2,1,3,213,Others
13077.0,2,4,729.27,4,729.27,2.0,5,4,3,543,Loyal Customers
13078.0,4,26,12627.94,26,12627.94,4.0,5,5,5,555,Champions
13079.0,5,5,220.1,5,220.1,5.0,5,4,1,541,Others
13080.0,180,1,58.08,1,58.08,180.0,2,1,1,211,Hibernating
13081.0,12,11,28337.38,11,19880.99570000001,12.0,5,5,5,555,Champions
13082.0,127,9,3613.63,9,3613.63,127.0,2,5,5,255,At Risk (High Frequency)
13083.0,5,2,303.75,2,303.75,5.0,5,2,2,522,New Customers
13085.0,158,2,416.08,2,416.08,158.0,2,2,2,222,Hibernating
13089.0,3,97,58825.83,30,19880.99570000001,3.0,5,5,5,555,Champions
13090.0,9,14,8910.82,14,8910.82,9.0,5,5,5,555,Champions
13091.0,29,1,345.82,1,345.82,29.0,4,1,2,412,Others
13092.0,71,5,477.83,5,477.83,71.0,3,4,2,342,Others
13093.0,276,8,7832.47,8,7832.47,276.0,1,5,5,155,At Risk (High Frequency)
13094.0,22,12,1927.32,12,1927.32,22.0,4,5,4,454,Champions
13095.0,71,1,74.4,1,74.4,71.0,3,1,1,311,Potential Loyalists
13097.0,33,10,6010.42,10,6010.42,33.0,4,5,5,455,Champions
13098.0,2,28,28882.44,28,19880.99570000001,2.0,5,5,5,555,Champions
13099.0,100,1,207.36,1,207.36,100.0,2,1,1,211,Hibernating
13101.0,235,1,101.19,1,101.19,235.0,1,1,1,111,Hibernating
13102.0,2,24,6424.09,24,6424.09,2.0,5,5,5,555,Champions
13103.0,40,1,243.94,1,243.94,40.0,3,1,1,311,Potential Loyalists
13104.0,4,6,1098.48,6,1098.48,4.0,5,5,4,554,Champions
13106.0,134,1,76.5,1,76.5,134.0,2,1,1,211,Hibernating
13107.0,45,4,1531.62,4,1531.62,45.0,3,4,4,344,Others
13108.0,373,1,350.06,1,350.06,369.6300000000001,1,1,2,112,Hibernating
13109.0,60,2,786.54,2,786.54,60.0,3,2,3,323,Potential Loyalists
13110.0,32,7,1488.67,7,1488.67,32.0,4,5,4,454,Champions
13113.0,1,24,12245.96,24,12245.96,1.0,5,5,5,555,Champions
13115.0,12,4,2294.78,4,2294.78,12.0,5,4,5,545,Champions
13116.0,139,1,501.14,1,501.14,139.0,2,1,3,213,Others
13117.0,22,8,984.91,8,984.91,22.0,4,5,4,454,Champions
13118.0,20,5,1197.81,5,1197.81,20.0,4,4,4,444,Champions
13120.0,239,1,30.6,1,30.6,239.0,1,1,1,111,Hibernating
13121.0,270,1,283.73,1,283.73,270.0,1,1,2,112,Hibernating
13122.0,95,2,922.39,2,922.39,95.0,2,2,3,223,Others
13124.0,90,3,3866.33,3,3866.33,90.0,2,3,5,235,At Risk (High Value)
13126.0,5,8,2099.64,8,2099.64,5.0,5,5,5,555,Champions
13127.0,78,1,259.17,1,259.17,78.0,2,1,2,212,Hibernating
13130.0,95,1,64.0,1,64.0,95.0,2,1,1,211,Hibernating
13131.0,24,3,1073.3,3,1073.3,24.0,4,3,4,434,Loyal Customers
13132.0,262,1,77.3,1,77.3,262.0,1,1,1,111,Hibernating
13133.0,274,2,109.8,2,109.8,274.0,1,2,1,121,Hibernating
13134.0,86,4,1793.58,4,1793.58,86.0,2,4,4,244,At Risk (High Frequency)
13135.0,197,1,3096.0,1,3096.0,197.0,1,1,5,115,At Risk (High Value)
13136.0,57,5,2607.61,5,2607.61,57.0,3,4,5,345,Others
13137.0,11,8,3650.41,8,3650.41,11.0,5,5,5,555,Champions
13138.0,23,6,962.39,6,962.39,23.0,4,5,4,454,Champions
13139.0,17,7,5064.94,7,5064.94,17.0,4,5,5,455,Champions
13140.0,109,3,423.72,3,423.72,109.0,2,3,2,232,Others
13141.0,85,5,2388.75,5,2388.75,85.0,2,4,5,245,At Risk (High Frequency)
13142.0,20,1,307.09,1,307.09,20.0,4,1,2,412,Others
13144.0,333,1,110.95,1,110.95,333.0,1,1,1,111,Hibernating
13145.0,40,4,618.52,4,618.52,40.0,3,4,3,343,Others
13146.0,27,1,228.91,1,228.91,27.0,4,1,1,411,Others
13147.0,11,4,712.8,4,712.8,11.0,5,4,3,543,Loyal Customers
13148.0,30,12,3707.12,12,3707.12,30.0,4,5,5,455,Champions
13149.0,15,4,1676.06,4,1676.06,15.0,4,4,4,444,Champions
13151.0,296,1,1257.87,1,1257.87,296.0,1,1,4,114,At Risk (High Value)
13153.0,6,1,486.22,1,486.22,6.0,5,1,2,512,New Customers
13155.0,34,4,971.76,4,971.76,34.0,3,4,4,344,Others
13157.0,50,4,1741.22,4,1741.22,50.0,3,4,4,344,Others
13158.0,95,4,1201.06,4,1201.06,95.0,2,4,4,244,At Risk (High Frequency)
13159.0,9,4,1437.85,4,1437.85,9.0,5,4,4,544,Champions
13160.0,23,1,91.8,1,91.8,23.0,4,1,1,411,Others
13161.0,314,1,112.75,1,112.75,314.0,1,1,1,111,Hibernating
13162.0,123,4,1688.29,4,1688.29,123.0,2,4,4,244,At Risk (High Frequency)
13165.0,47,2,1021.48,2,1021.48,47.0,3,2,4,324,Potential Loyalists
13166.0,284,1,417.2,1,417.2,284.0,1,1,2,112,Hibernating
13167.0,19,4,791.33,4,791.33,19.0,4,4,3,443,Loyal Customers
13168.0,37,4,1319.19,4,1319.19,37.0,3,4,4,344,Others
13169.0,64,2,712.88,2,712.88,64.0,3,2,3,323,Potential Loyalists
13170.0,27,1,116.01,1,116.01,27.0,4,1,1,411,Others
13171.0,22,3,468.41,3,468.41,22.0,4,3,2,432,Others
13173.0,5,2,353.65,2,353.65,5.0,5,2,2,522,New Customers
13174.0,17,3,2817.03,3,2817.03,17.0,4,3,5,435,Loyal Customers
13176.0,47,1,492.84,1,492.84,47.0,3,1,3,313,Potential Loyalists
13177.0,65,1,282.45,1,282.45,65.0,3,1,2,312,Potential Loyalists
13178.0,27,11,5725.47,11,5725.47,27.0,4,5,5,455,Champions
13182.0,46,1,121.18,1,121.18,46.0,3,1,1,311,Potential Loyalists
13183.0,8,9,3957.78,9,3957.78,8.0,5,5,5,555,Champions
13184.0,15,10,1701.29,10,1701.29,15.0,4,5,4,454,Champions
13185.0,268,1,71.4,1,71.4,268.0,1,1,1,111,Hibernating
13186.0,40,3,1575.89,3,1575.89,40.0,3,3,4,334,Others
13187.0,338,1,236.02,1,236.02,338.0,1,1,1,111,Hibernating
13188.0,12,1,114.6,1,114.6,12.0,5,1,1,511,New Customers
13189.0,19,2,260.68,2,260.68,19.0,4,2,2,422,Others
13192.0,96,2,911.94,2,911.94,96.0,2,2,3,223,Others
13193.0,62,1,117.88,1,117.88,62.0,3,1,1,311,Potential Loyalists
13194.0,136,1,60.7,1,60.7,136.0,2,1,1,211,Hibernating
13196.0,12,4,1797.78,4,1797.78,12.0,5,4,4,544,Champions
13198.0,11,6,3401.24,6,3401.24,11.0,5,5,5,555,Champions
13199.0,4,38,9817.12,30,9817.12,4.0,5,5,5,555,Champions
13200.0,20,4,870.09,4,870.09,20.0,4,4,3,443,Loyal Customers
13203.0,10,4,869.46,4,869.46,10.0,5,4,3,543,Loyal Customers
13207.0,16,2,250.26,2,250.26,16.0,4,2,2,422,Others
13208.0,59,6,1223.9,6,1223.9,59.0,3,5,4,354,Others
13209.0,31,8,5891.61,8,5891.61,31.0,4,5,5,455,Champions
13210.0,94,1,353.48,1,353.48,94.0,2,1,2,212,Hibernating
13211.0,11,3,1197.42,3,1197.42,11.0,5,3,4,534,Loyal Customers
13212.0,20,3,788.08,3,788.08,20.0,4,3,3,433,Loyal Customers
13213.0,57,5,1520.58,5,1520.58,57.0,3,4,4,344,Others
13216.0,268,1,333.74,1,333.74,268.0,1,1,2,112,Hibernating
13217.0,123,3,533.98,3,533.98,123.0,2,3,3,233,Others
13218.0,128,1,62.64,1,62.64,128.0,2,1,1,211,Hibernating
13220.0,79,4,819.29,4,819.29,79.0,2,4,3,243,At Risk (High Frequency)
13221.0,241,2,847.41,2,847.41,241.0,1,2,3,123,Others
13223.0,201,2,163.2,2,163.2,201.0,1,2,1,121,Hibernating
13224.0,61,2,2155.95,2,2155.95,61.0,3,2,5,325,Potential Loyalists
13225.0,4,7,6463.84,7,6463.84,4.0,5,5,5,555,Champions
13226.0,274,1,108.21,1,108.21,274.0,1,1,1,111,Hibernating
13227.0,202,1,257.7,1,257.7,202.0,1,1,2,112,Hibernating
13228.0,82,1,358.0,1,358.0,82.0,2,1,2,212,Hibernating
13229.0,226,1,160.95,1,160.95,226.0,1,1,1,111,Hibernating
13230.0,5,14,2806.97,14,2806.97,5.0,5,5,5,555,Champions
13232.0,13,7,1357.6,7,1357.6,13.0,5,5,4,554,Champions
13233.0,75,2,605.12,2,605.12,75.0,2,2,3,223,Others
13235.0,213,1,1031.07,1,1031.07,213.0,1,1,4,114,At Risk (High Value)
13236.0,25,2,744.85,2,744.85,25.0,4,2,3,423,Others
13238.0,18,4,700.73,4,700.73,18.0,4,4,3,443,Loyal Customers
13239.0,262,1,329.56,1,329.56,262.0,1,1,2,112,Hibernating
13240.0,97,4,663.65,4,663.65,97.0,2,4,3,243,At Risk (High Frequency)
13242.0,113,3,270.4,3,270.4,113.0,2,3,2,232,Others
13243.0,204,1,600.07,1,600.07,204.0,1,1,3,113,Others
13244.0,93,1,121.74,1,121.74,93.0,2,1,1,211,Hibernating
13245.0,51,1,430.5,1,430.5,51.0,3,1,2,312,Potential Loyalists
13246.0,19,6,1987.3,6,1987.3,19.0,4,5,4,454,Champions
13247.0,18,4,501.12,4,501.12,18.0,4,4,3,443,Loyal Customers
13248.0,125,2,465.68,2,465.68,125.0,2,2,2,222,Hibernating
13249.0,93,3,711.41,3,711.41,93.0,2,3,3,233,Others
13253.0,157,2,1030.4,2,1030.4,157.0,2,2,4,224,At Risk (High Value)
13255.0,10,2,399.51,2,399.51,10.0,5,2,2,522,New Customers
13258.0,12,3,698.58,3,698.58,12.0,5,3,3,533,Loyal Customers
13259.0,62,1,292.32,1,292.32,62.0,3,1,2,312,Potential Loyalists
13260.0,62,1,557.62,1,557.62,62.0,3,1,3,313,Potential Loyalists
13261.0,269,2,944.1,2,944.1,269.0,1,2,4,124,At Risk (High Value)
13262.0,264,1,200.29,1,200.29,264.0,1,1,1,111,Hibernating
13263.0,2,35,7454.07,30,7454.07,2.0,5,5,5,555,Champions
13265.0,54,5,2107.66,5,2107.66,54.0,3,4,5,345,Others
13266.0,12,12,3834.26,12,3834.26,12.0,5,5,5,555,Champions
13267.0,3,19,4521.49,19,4521.49,3.0,5,5,5,555,Champions
13268.0,18,11,3214.69,11,3214.69,18.0,4,5,5,455,Champions
13269.0,2,15,5346.23,15,5346.23,2.0,5,5,5,555,Champions
13270.0,367,1,590.0,1,590.0,367.0,1,1,3,113,Others
13271.0,38,1,217.38,1,217.38,38.0,3,1,1,311,Potential Loyalists
13272.0,32,2,276.56,2,276.56,32.0,4,2,2,422,Others
13273.0,114,1,138.98,1,138.98,114.0,2,1,1,211,Hibernating
13276.0,64,2,590.93,2,590.93,64.0,3,2,3,323,Potential Loyalists
13277.0,16,4,258.4,4,258.4,16.0,4,4,2,442,Others
13278.0,41,1,542.73,1,542.73,41.0,3,1,3,313,Potential Loyalists
13279.0,79,1,137.75,1,137.75,79.0,2,1,1,211,Hibernating
13280.0,123,3,814.86,3,814.86,123.0,2,3,3,233,Others
13282.0,19,3,1132.14,3,1132.14,19.0,4,3,4,434,Loyal Customers
13283.0,60,2,93.66,2,93.66,60.0,3,2,1,321,Potential Loyalists
13284.0,331,1,201.19,1,201.19,331.0,1,1,1,111,Hibernating
13285.0,24,4,2709.12,4,2709.12,24.0,4,4,5,445,Champions
13291.0,156,1,361.11,1,361.11,156.0,2,1,2,212,Hibernating
13292.0,39,2,578.94,2,578.94,39.0,3,2,3,323,Potential Loyalists
13294.0,190,2,873.74,2,873.74,190.0,1,2,3,123,Others
13295.0,360,1,201.2,1,201.2,360.0,1,1,1,111,Hibernating
13296.0,138,1,87.4,1,87.4,138.0,2,1,1,211,Hibernating
13297.0,8,4,2089.85,4,2089.85,8.0,5,4,5,545,Champions
13298.0,2,1,360.0,1,360.0,2.0,5,1,2,512,New Customers
13299.0,269,1,142.5,1,142.5,269.0,1,1,1,111,Hibernating
13300.0,170,1,371.89,1,371.89,170.0,2,1,2,212,Hibernating
13301.0,104,4,618.09,4,618.09,104.0,2,4,3,243,At Risk (High Frequency)
13302.0,156,1,63.75,1,63.75,156.0,2,1,1,211,Hibernating
13304.0,352,1,300.42,1,300.42,352.0,1,1,2,112,Hibernating
13305.0,5,10,2000.86,10,2000.86,5.0,5,5,4,554,Champions
13307.0,121,1,15.0,1,15.0,121.0,2,1,1,211,Hibernating
13308.0,23,3,1385.51,3,1385.51,23.0,4,3,4,434,Loyal Customers
13309.0,8,5,1456.79,5,1456.79,8.0,5,4,4,544,Champions
13310.0,29,3,1132.03,3,1132.03,29.0,4,3,4,434,Loyal Customers
13311.0,5,2,598.57,2,598.57,5.0,5,2,3,523,New Customers
13313.0,23,5,1555.32,5,1555.32,23.0,4,4,4,444,Champions
13314.0,2,3,775.94,3,775.94,2.0,5,3,3,533,Loyal Customers
13316.0,38,4,5977.73,4,5977.73,38.0,3,4,5,345,Others
13317.0,67,6,2273.68,6,2273.68,67.0,3,5,5,355,Others
13318.0,2,3,640.76,3,640.76,2.0,5,3,3,533,Loyal Customers
13319.0,6,26,10845.55,26,10845.55,6.0,5,5,5,555,Champions
13320.0,79,4,1548.7,4,1548.7,79.0,2,4,4,244,At Risk (High Frequency)
13321.0,73,2,567.36,2,567.36,73.0,2,2,3,223,Others
13322.0,18,1,199.48,1,199.48,18.0,4,1,1,411,Others
13323.0,4,5,787.85,5,787.85,4.0,5,4,3,543,Loyal Customers
13324.0,37,10,7121.95,10,7121.95,37.0,3,5,5,355,Others
